production-1997-vol2	591	3.0	oovisions	provisions
production-1993-vol1	188	21.7	eenene	NONE
production-1993-vol1	188	27.6	errerees	referees
production-1993-vol1	188	39.7	eenere	NONE
production-1993-vol1	189	19.10	erenen	NONE
production-1993-vol1	189	31.7	aaxiv	NONE
production-1993-vol1	189	50.9	neere	NONE
production-1993-vol1	190	48.1	ctmissions	commissions
production-1993-vol1	191	16.9	eenees	NONE
production-1993-vol1	191	20.13	enttees	entrees
production-1993-vol1	192	16.12	eeraes	NONE
production-1993-vol1	192	31.13	neenen	NONE
production-1993-vol1	192	35.3	ceeece	NONE
production-1993-vol1	192	37.0	emhancemenl	enhancement
production-1993-vol1	192	37.9	eecees	emcees
production-1993-vol1	193	4.13	vvsi	vlsi
production-1993-vol1	193	9.7	rererecs	referees
production-1993-vol1	193	52.4	ccecce	coerce
production-1993-vol1	195	1.7	eeeres	NONE
production-1993-vol1	195	17.8	reerer	NONE
production-1993-vol1	195	17.10	eenees	NONE
production-1993-vol1	195	31.14	enrens	NONE
production-1993-vol1	195	37.7	saktv	NONE
production-1993-vol1	195	39.8	makiv	NONE
production-1993-vol1	195	41.11	kratvy	kratky
production-1993-vol1	195	45.5	secese	secede
production-1993-vol1	196	48.10	enrare	enrage
production-1993-vol1	197	1.0	asutets	assets
production-1993-vol1	197	8.6	cceree	NONE
production-1993-vol1	197	8.9	orev	NONE
production-1993-vol1	197	16.12	rereee	NONE
production-1993-vol1	197	33.10	neenes	NONE
production-1993-vol1	198	6.0	aowance	allowance
production-1993-vol1	198	8.16	eaaes	NONE
production-1993-vol1	198	44.16	ereans	NONE
production-1993-vol1	198	47.14	eteenes	NONE
production-1993-vol1	199	24.12	renaes	NONE
production-1993-vol1	199	38.4	cceeer	NONE
production-1993-vol1	199	43.0	voms	NONE
production-1993-vol1	199	56.9	erneres	earners
production-1993-vol1	200	0.0	oohds	bonds
production-1993-vol1	200	45.11	ennaters	NONE
production-1993-vol1	201	13.16	vvsi	vlsi
production-1993-vol1	201	16.9	rnnaes	ranges
production-1993-vol1	201	17.14	naaere	nature
production-1993-vol1	201	23.10	rnrane	insane
production-1993-vol1	201	30.3	cceee	NONE
production-1993-vol1	201	45.8	renens	tenens
production-1993-vol1	202	1.7	recone	NONE
production-1993-vol1	202	8.0	lotins	loins
production-1993-vol1	202	47.6	recone	NONE
production-1993-vol1	203	49.10	neenees	needles
production-1993-vol1	203	59.15	reneres	reveres
production-1993-vol1	203	61.9	rneeere	revere
production-1993-vol1	204	15.15	eeaes	NONE
production-1993-vol1	204	35.7	miuib	NONE
production-1993-vol1	204	41.14	reraee	NONE
production-1993-vol1	204	44.7	reeerenee	reference
production-1993-vol1	204	56.0	clechon	NONE
production-1993-vol1	204	58.9	rerens	NONE
production-1993-vol1	205	6.3	cceee	NONE
production-1993-vol1	205	9.2	tecopd	record
production-1993-vol1	205	22.9	rreree	NONE
production-1993-vol1	205	24.13	reenerers	reenters
production-1993-vol1	205	36.7	enreree	entered
production-1993-vol1	205	58.14	rtenere	NONE
production-1993-vol1	206	3.1	sovent	solvent
production-1993-vol1	206	4.0	gebentures	debentures
production-1993-vol1	206	5.8	ereecee	greece
production-1993-vol1	206	7.14	eenees	NONE
production-1993-vol1	206	33.8	reeens	NONE
production-1993-vol1	206	37.0	ctops	crops
production-1993-vol1	206	58.0	fexo	NONE
production-1993-vol1	206	62.0	waivets	waivers
production-1993-vol1	207	1.2	eecce	NONE
production-1993-vol1	207	2.11	ereees	trees
production-1993-vol1	207	5.15	anenee	annee
production-1993-vol1	207	6.8	eerere	severe
production-1993-vol1	207	8.5	erern	NONE
production-1993-vol1	207	54.8	eneae	NONE
production-1993-vol1	208	1.7	eenene	NONE
production-1993-vol1	208	3.1	waivets	waivers
production-1993-vol1	208	11.3	xpta	NONE
production-1993-vol1	208	23.8	xiha	NONE
production-1993-vol1	208	28.8	xiila	NONE
production-1993-vol1	208	37.11	rereee	NONE
production-1993-vol1	208	48.10	reneeers	renegers
production-1993-vol1	209	17.3	cccer	NONE
production-1993-vol1	209	53.12	eenertte	generate
production-1993-vol1	210	0.0	reserenaum	referendum
production-1993-vol1	210	14.9	maxiv	NONE
production-1993-vol1	210	34.5	ceeeree	referee
production-1993-vol1	210	39.6	eeebee	NONE
production-1993-vol1	210	42.0	efmition	definition
production-1993-vol1	211	15.4	cceee	NONE
production-1993-vol1	211	28.8	sakiv	NONE
production-1993-vol1	211	44.8	eenen	NONE
production-1993-vol1	211	50.6	eneener	NONE
production-1993-vol1	212	28.0	supetiol	superior
production-1993-vol1	212	39.8	recone	NONE
production-1993-vol1	212	51.0	gisqualification	disqualification
production-1993-vol1	213	11.6	cesesee	lessee
production-1993-vol1	213	13.11	rernes	NONE
production-1993-vol1	213	17.10	neeere	NONE
production-1993-vol1	213	17.13	rentne	NONE
production-1993-vol1	213	29.6	ceeces	NONE
production-1993-vol1	213	36.10	enente	entente
production-1993-vol1	213	38.8	rereee	NONE
production-1993-vol1	213	53.6	erenes	NONE
production-1993-vol1	220	26.0	lifor	lifo
production-1993-vol1	222	0.1	daghot	maggot
production-1993-vol1	235	6.4	sssesese	assessee
production-1993-vol1	235	16.1	shumante	shumate
production-1993-vol1	235	22.1	sydert	sybert
production-1993-vol1	235	24.1	vuksich	vuksich
production-1993-vol1	235	34.5	difectot	director
production-1993-vol1	236	52.3	ecessee	lessee
production-1993-vol1	236	56.0	somoma	sonoma
production-1993-vol1	237	3.0	trlare	tulare
production-1993-vol1	237	24.8	naglee	naglee
production-1993-vol1	239	32.8	erringer	erringer
production-1993-vol1	239	44.5	rowons	rowans
production-1993-vol1	239	47.6	rovane	rovane
production-1993-vol1	240	7.0	ownet	owner
production-1993-vol1	240	7.2	reeteee	rentee
production-1993-vol1	241	44.0	klehs	klehs
production-1993-vol1	242	10.0	venuta	ventura
production-1993-vol1	242	35.7	hemstead	hempstead
production-1993-vol1	243	23.1	zerne	zerne
production-1993-vol1	245	6.3	ardaiz	ardaiz
production-1993-vol1	245	7.4	sssv	NONE
production-1993-vol1	245	29.2	gannd	gann
production-1993-vol1	250	16.4	oodruff	woodruff
production-1993-vol1	250	31.5	klehs	klehs
production-1993-vol1	250	63.0	rosent	rosenthal
production-1993-vol1	250	68.1	alguist	alquist
production-1993-vol1	250	74.1	gannigan	hannigan
production-1993-vol1	250	80.3	agniar	aguiar
production-1993-vol1	251	29.7	klehs	klehs
production-1993-vol1	252	3.0	klehs	klehs
production-1993-vol1	252	34.0	lderon	calderon
production-1993-vol1	252	49.0	ppeier	speier
production-1993-vol1	252	51.0	jowles	bowles
production-1993-vol1	252	67.0	largolin	margolin
production-1993-vol1	252	81.2	ssié	NONE
production-1993-vol1	253	15.4	lorrow	morrow
production-1993-vol1	253	71.1	houtia	hutia
production-1993-vol1	254	29.1	ecorquodale	mecorquodale
production-1993-vol1	254	57.2	shilll	shill
production-1993-vol1	254	76.2	presiey	presley
production-1993-vol1	254	80.2	sécdle	scale
production-1993-vol1	255	9.2	letie	lethe
production-1993-vol1	255	28.5	raings	raines
production-1993-vol1	255	49.3	loodruff	woodruff
production-1993-vol1	255	51.0	uinberg	winberg
production-1993-vol1	255	70.1	cosdls	costs
production-1993-vol1	256	5.4	presey	presley
production-1993-vol1	256	22.7	woodratt	woodruff
production-1993-vol1	256	30.1	woodraf	woodruff
production-1993-vol1	256	38.3	uricpl	NONE
production-1993-vol1	257	25.1	apuackenbush	quackenbush
production-1993-vol1	257	46.1	mecorquodle	mecorquodale
production-1993-vol1	258	47.6	presdey	presley
production-1993-vol1	258	65.1	ppeier	speier
production-1993-vol1	260	34.2	coau	NONE
production-1993-vol1	260	48.4	klehs	klehs
production-1993-vol1	260	65.0	jauser	hauser
production-1993-vol1	261	30.3	mccorq	mccorquodale
production-1993-vol1	261	47.0	escul	escutia
production-1993-vol1	261	64.0	bnlte	brulte
production-1993-vol1	261	74.4	rosenthaj	rosenthal
production-1993-vol1	263	40.6	geson	NONE
production-1993-vol1	263	72.2	klehs	klehs
production-1993-vol1	264	4.1	bnlte	brulte
production-1993-vol1	264	22.3	klehs	klehs
production-1993-vol1	264	32.1	lecnas	lenas
production-1993-vol1	264	57.6	kiehs	klehs
production-1993-vol1	264	68.1	klehs	klehs
production-1993-vol1	264	77.5	klehs	klehs
production-1993-vol1	265	53.5	klehs	klehs
production-1993-vol1	265	75.2	alguis	alquist
production-1993-vol1	266	12.7	klehs	klehs
production-1993-vol1	266	18.4	mabere	mabere
production-1993-vol1	266	39.2	klehs	klehs
production-1993-vol1	266	48.5	klehs	klehs
production-1993-vol1	266	56.6	klehs	klehs
production-1993-vol1	266	59.3	klehs	klehs
production-1993-vol1	266	69.2	bomstein	borstein
production-1993-vol1	266	74.5	klehs	klehs
production-1993-vol1	267	2.8	klehs	klehs
production-1993-vol1	273	17.1	milias	milias
production-1993-vol1	275	7.0	maripoa	mariposa
production-1993-vol1	275	8.1	cocino	cocino
production-1993-vol1	275	12.0	monhetey	monterey
production-1993-vol1	275	17.0	rivetsice	riverside
production-1993-vol1	275	18.0	sactameneo	sacramento
production-1993-vol1	275	30.0	sictta	sitta
production-1993-vol1	275	33.0	somoma	sonoma
production-1993-vol1	276	2.0	alamedha	alameda
production-1993-vol1	276	21.0	mapinn	making
production-1993-vol1	276	22.1	tiposa	tiposa
production-1993-vol1	276	23.0	mennocin	mendocino
production-1993-vol1	276	27.0	monhetey	monterey
production-1993-vol1	277	2.0	somnoma	sonoma
production-1993-vol1	277	3.0	suelod	NONE
production-1993-vol1	283	1.0	ifany	if any
production-1993-vol1	319	48.0	ncnh	NONE
production-1993-vol1	347	7.3	darnaged	damaged
production-1993-vol1	347	7.11	conternied	concerned
production-1993-vol1	358	4.0	itisa	it is a
production-1993-vol1	380	48.0	anrh	NONE
production-1993-vol1	394	48.0	aakn	NONE
production-1993-vol1	400	42.0	areld	NONE
production-1993-vol1	412	37.0	rogp	NONE
production-1993-vol1	450	40.0	distributees	distributees
production-1993-vol1	456	48.0	fatoye	fatone
production-1993-vol1	461	45.0	rrand	errand
production-1993-vol1	474	47.0	carcn	NONE
production-1993-vol1	477	28.0	yoat	goat
production-1993-vol1	477	35.0	yoat	goat
production-1993-vol1	497	39.6	accruable	accrual
production-1993-vol1	532	45.0	qain	gain
production-1993-vol1	535	46.0	geagn	NONE
production-1993-vol1	538	48.0	qerh	NONE
production-1993-vol1	540	40.0	nonwage	nonwage
production-1993-vol1	544	2.4	overassessments	overassessments
production-1993-vol1	550	46.0	qqah	NONE
production-1993-vol1	555	48.0	onrn	NONE
production-1993-vol1	576	0.2	auocations	allocations
production-1993-vol1	579	49.0	oacen	NONE
production-1993-vol1	581	9.0	nonelecting	nonelecting
production-1993-vol1	583	0.0	mcomme	NONE
production-1993-vol1	589	16.1	listes	listed
production-1993-vol1	594	0.0	wyutics	NONE
production-1993-vol1	607	8.7	uncreamed	uncreamed
production-1993-vol1	631	48.2	fmha	fmha
production-1993-vol1	644	20.3	ocjp	ocjp
production-1993-vol1	645	0.5	ettorts	efforts
production-1993-vol1	646	30.4	ndaf	ndaf
production-1993-vol1	651	1.0	toau	toau
production-1993-vol1	653	39.0	azoncy	agency
production-1993-vol1	656	21.0	coumte	county
production-1993-vol1	656	25.0	couml	county
production-1993-vol1	658	0.0	ftovisions	provisions
production-1993-vol1	662	0.0	ftovisions	provisions
production-1993-vol1	666	23.7	equaliza	equalization
production-1993-vol1	671	17.0	inilto	into
production-1993-vol1	672	43.0	souid	could
production-1993-vol1	678	14.0	fottia	fotia
production-1993-vol1	679	5.2	esecee	NONE
production-1993-vol1	680	14.0	suiveyots	surveyors
production-1993-vol1	681	24.0	nuises	nurses
production-1993-vol1	684	13.1	ssse	NONE
production-1993-vol1	693	16.8	sesese	NONE
production-1993-vol1	693	27.0	crawins	NONE
production-1993-vol1	694	25.0	soetvices	services
production-1993-vol1	694	30.0	sctve	NONE
production-1993-vol1	702	13.0	agfaits	affairs
production-1993-vol1	702	16.0	ctans	clans
production-1993-vol1	702	19.0	ctads	NONE
production-1993-vol1	702	22.0	isttalion	battalion
production-1993-vol1	702	41.0	fottia	fotia
production-1993-vol1	702	44.0	ctans	clans
production-1993-vol1	705	30.0	secutily	security
production-1993-vol1	706	12.0	thotis	NONE
production-1993-vol1	706	37.0	plostam	postal
production-1993-vol1	712	1.0	chotl	NONE
production-1993-vol1	714	4.0	interre	NONE
production-1993-vol1	714	44.0	tiotl	NONE
production-1993-vol1	731	1.0	pvea	pvea
production-1993-vol1	734	0.0	ftovisions	provisions
production-1993-vol1	736	0.0	ltovisions	provisions
production-1993-vol1	744	43.0	colps	NONE
production-1993-vol1	749	0.0	ftovisions	provisions
production-1993-vol1	752	16.0	valion	NONE
production-1993-vol1	766	38.0	seyuction	seduction
production-1993-vol1	771	25.0	shuion	NONE
production-1993-vol1	772	0.0	ftovisions	provisions
production-1993-vol1	777	5.0	ministtation	ministration
production-1993-vol1	778	2.0	imenl	NONE
production-1993-vol1	779	0.0	scnedaule	schedule
production-1993-vol1	779	2.0	opmene	opment
production-1993-vol1	789	25.0	setuction	seduction
production-1993-vol1	790	34.0	tioti	NONE
production-1993-vol1	790	39.1	awiiigs	awnings
production-1993-vol1	797	34.0	comselvancy	conservancy
production-1993-vol1	798	26.0	opmene	opment
production-1993-vol1	807	0.0	ftovisions	provisions
production-1993-vol1	807	15.1	iwma	iwma
production-1993-vol1	807	20.0	iwmaa	iwma
production-1993-vol1	814	3.2	eeseees	lessees
production-1993-vol1	831	34.0	sotvices	services
production-1993-vol1	833	29.1	sliag	sliag
production-1993-vol1	835	40.0	accounle	NONE
production-1993-vol1	845	23.1	pccm	pccm
production-1993-vol1	845	29.5	pccm	pccm
production-1993-vol1	847	11.0	ghpp	ghpp
production-1993-vol1	857	6.1	ccee	NONE
production-1993-vol1	864	0.0	ftrovisions	provisions
production-1993-vol1	864	41.0	sctvices	services
production-1993-vol1	874	39.0	qtam	qtam
production-1993-vol1	875	0.0	frovisi	provisi
production-1993-vol1	876	29.0	diawingzs	drawings
production-1993-vol1	877	35.0	plojechs	projects
production-1993-vol1	877	45.0	plojechs	projects
production-1993-vol1	881	37.0	hhabilitation	habilitation
production-1993-vol1	895	19.3	sacss	sacss
production-1993-vol1	895	38.3	sacss	sacss
production-1993-vol1	896	14.0	qtam	qtam
production-1993-vol1	901	24.0	tiom	NONE
production-1993-vol1	901	24.1	puind	fund
production-1993-vol1	901	46.0	setuction	seduction
production-1993-vol1	904	8.0	comsttuction	construction
production-1993-vol1	904	12.0	comsttuction	construction
production-1993-vol1	904	28.0	sttuction	struction
production-1993-vol1	907	16.0	thotis	NONE
production-1993-vol1	911	35.2	erree	NONE
production-1993-vol1	928	38.4	sseee	NONE
production-1993-vol1	929	5.0	setuction	seduction
production-1993-vol1	929	30.6	selpa	selpa
production-1993-vol1	930	6.5	subcaps	subcaps
production-1993-vol1	930	20.0	selpa	selpa
production-1993-vol1	937	28.0	sotvices	services
production-1993-vol1	938	25.0	ucaion	action
production-1993-vol1	944	34.7	asof	as of
production-1993-vol1	947	12.0	tvalion	talion
production-1993-vol1	952	27.0	dyawiings	drawings
production-1993-vol1	953	14.0	setuction	seduction
production-1993-vol1	953	36.2	eccee	emcee
production-1993-vol1	954	2.0	setuction	seduction
production-1993-vol1	955	11.0	setuction	seduction
production-1993-vol1	958	0.0	ftovisions	provisions
production-1993-vol1	963	32.0	setuction	seduction
production-1993-vol1	963	36.0	comsttuction	construction
production-1993-vol1	963	40.0	comsttuction	construction
production-1993-vol1	963	44.0	setuction	seduction
production-1993-vol1	964	17.3	eccee	emcee
production-1993-vol1	964	30.4	phau	NONE
production-1993-vol1	965	4.4	hensil	hensel
production-1993-vol1	966	17.0	sewerline	sewerline
production-1993-vol1	971	16.0	acaccmy	academy
production-1993-vol1	974	27.1	opmene	opment
production-1993-vol1	975	4.0	opmene	opment
production-1993-vol1	975	15.0	plostam	postal
production-1993-vol1	981	33.0	setuction	seduction
production-1993-vol1	982	4.0	setuchion	seduction
production-1993-vol1	983	29.0	coomstruction	construction
production-1993-vol1	984	11.0	cglawings	drawings
production-1993-vol1	984	25.1	arawins	drawings
production-1993-vol1	988	37.0	setuction	seduction
production-1993-vol1	989	5.0	gawings	drawings
production-1993-vol1	991	20.0	cquipmene	equipment
production-1993-vol1	992	9.0	structiona	struction
production-1993-vol1	1002	41.0	plojechs	projects
production-1993-vol1	1004	13.0	plojocts	projects
production-1993-vol1	1010	38.0	minnisttation	ministration
production-1993-vol1	1010	42.0	wtkke	NONE
production-1993-vol1	1014	24.0	agcministration	administration
production-1993-vol1	1018	16.0	seyuction	seduction
production-1993-vol1	1018	18.0	setuction	seduction
production-1993-vol1	1021	12.6	revolv	revolving
production-1993-vol1	1024	7.0	imonl	among
production-1993-vol1	1026	0.0	ltovisions	provisions
production-1993-vol1	1027	15.0	flconomy	economy
production-1993-vol1	1029	31.7	jlbc	jlbc
production-1993-vol1	1030	22.0	toses	NONE
production-1993-vol1	1030	24.0	imomis	NONE
production-1993-vol1	1030	26.0	cquipmenl	equipment
production-1993-vol1	1030	31.2	seceees	secedes
production-1993-vol1	1030	33.0	tanice	janice
production-1993-vol1	1031	38.0	mdso	mdso
production-1993-vol1	1032	10.1	nouces	notices
production-1993-vol1	1032	18.1	pfesumption	presumption
production-1993-vol1	1032	20.0	covices	novices
production-1993-vol1	1032	25.0	suivecys	surveys
production-1993-vol1	1033	43.2	recommitments	recommitments
production-1993-vol1	1036	13.0	tecots	tests
production-1993-vol1	1039	13.6	pvea	pvea
production-1993-vol1	1039	29.0	wotkets	workers
production-1993-vol1	1039	31.3	petcene	percent
production-1993-vol1	1040	2.2	csbg	csbg
production-1993-vol1	1040	4.1	csbg	csbg
production-1993-vol1	1043	6.0	sistanice	assistance
production-1993-vol1	1048	4.0	pemsation	compensation
production-1993-vol1	1051	0.0	ftovisions	provisions
production-1993-vol1	1070	42.0	ndaf	ndaf
production-1993-vol1	1073	18.4	sliag	sliag
production-1993-vol1	1074	24.7	sliag	sliag
production-1993-vol1	1074	28.3	sliag	sliag
production-1993-vol1	1075	11.2	sliag	sliag
production-1993-vol1	1075	12.5	sliag	sliag
production-1993-vol1	1075	32.8	sliag	sliag
