production-1997-vol2	591	3.0	oovisions	<<oovisions>>	provisions
production-1998-vol1	409	43.4	havice	mcpherson coauthor assembly ducheny <<havice>> machado mazzoni	avice|hatice|havie
production-1998-vol1	409	56.4	havice	coauthors assembly members alquist <<havice>> honda knox kuykendall leach	avice|hatice|havie
production-1998-vol1	409	58.3	havice	cardenas cardoza davis <<havice>> honda morrissey napolitano olberg oller	avice|hatice|havie
production-1998-vol1	409	58.7	olberg	cardenas cardoza davis havice honda morrissey napolitano <<olberg>> oller	alberg|colberg|dolberg|golberg|holberg|kolberg
production-1998-vol1	409	70.0	havice	<<havice>> kuykendall machado margett kuykendall leach leonard margett	avice|hatice|havie
production-1998-vol1	409	71.5	olberg	mazzoni morrissey pacheco prenter morrissey <<olberg>> oller pacheco	alberg|colberg|dolberg|golberg|holberg|kolberg
production-1998-vol1	410	4.2	havice	members baca <<havice>> hertzberg strom martin and washington	avice|hatice|havie
production-1998-vol1	410	10.4	havice	baugh bowler brewer brown <<havice>> machado ortiz scott	avice|hatice|havie
production-1998-vol1	410	30.2	havice	davis ducheny <<havice>> machado and wayne	avice|hatice|havie
production-1998-vol1	410	37.3	havice	davis figueroa granlund <<havice>> wayne	avice|hatice|havie
production-1998-vol1	410	51.1	havice	frusetta <<havice>> honda keeley knox cardenas	avice|hatice|havie
production-1998-vol1	410	72.3	havice	cardoza davis ducheny <<havice>> haynes kelley and knight coauthors	avice|hatice|havie
production-1998-vol1	411	17.5	olberg	coauthors senators alpert and watson <<olberg>>	alberg|colberg|dolberg|golberg|holberg|kolberg
production-1998-vol1	411	37.0	havice	<<havice>> house margett martinez and kelley	avice|hatice|havie
production-1998-vol1	411	45.3	olberg	mazzoni migden napolitano <<olberg>> floyd chair escutia havice knox	alberg|colberg|dolberg|golberg|holberg|kolberg
production-1998-vol1	411	45.7	havice	mazzoni migden napolitano olberg floyd chair escutia <<havice>> knox	avice|hatice|havie
production-1998-vol1	411	50.5	havice	greene and assembly members villaraigosa <<havice>> machado morrissey perata	avice|hatice|havie
production-1998-vol1	411	51.1	olberg	and <<olberg>> principal coauthors senators washington and woods	alberg|colberg|dolberg|golberg|holberg|kolberg
production-1998-vol1	411	56.3	havice	escutia frusetta gallegos <<havice>> o connell	avice|hatice|havie
production-1998-vol1	411	62.8	havice	assembly members figueroa knox coauthor assembly member <<havice>>	avice|hatice|havie
production-1998-vol1	412	3.8	olberg	coauthors assembly members alby goldsmith granlund knox <<olberg>>	alberg|colberg|dolberg|golberg|holberg|kolberg
production-1998-vol1	412	12.2	havice	aroner figueroa <<havice>> hertzberg assembly members aguiar and migden	avice|hatice|havie
production-1998-vol1	412	16.4	olberg	hertzberg goldsmith granlund knox <<olberg>>	alberg|colberg|dolberg|golberg|holberg|kolberg
production-1998-vol1	412	29.2	havice	cardoza alquist <<havice>> honda house figueroa honda keeley mazzoni ortiz	avice|hatice|havie
production-1998-vol1	413	15.4	olberg	campbell house knox martinez <<olberg>> committee on judiciary escutia chair	alberg|colberg|dolberg|golberg|holberg|kolberg
production-1998-vol1	413	22.0	havice	<<havice>> johnston coauthors assembly members	avice|hatice|havie
production-1998-vol1	413	31.1	havice	cardenas <<havice>> napolitano and scott greene	avice|hatice|havie
production-1998-vol1	413	53.3	olberg	members margett and <<olberg>> campbell	alberg|colberg|dolberg|golberg|holberg|kolberg
production-1998-vol1	413	56.0	havice	<<havice>> house kaloogian knox leach peace	avice|hatice|havie
production-1998-vol1	413	63.4	olberg	perata and washington coauthors <<olberg>> oller ortiz pacheco richter	alberg|colberg|dolberg|golberg|holberg|kolberg
production-1998-vol1	414	5.0	havice	<<havice>> baca lempert and napolitano vasconcellos and watson	avice|hatice|havie
production-1998-vol1	414	36.6	havice	hughes and solis coauthors assembly members <<havice>> kuehl murray and	avice|hatice|havie
production-1998-vol1	414	48.1	havice	member <<havice>> coauthors assembly torlakson	avice|hatice|havie
production-1998-vol1	415	3.0	havice	<<havice>> coauthors assembly members rosenthal and burton	avice|hatice|havie
production-1998-vol1	415	16.7	olberg	strom martin coauthors senators cunneen leach margett <<olberg>> oller	alberg|colberg|dolberg|golberg|holberg|kolberg
production-1998-vol1	415	48.4	havice	cardenas coauthor assembly member <<havice>> honda keeley kuehl lempert	avice|hatice|havie
production-1998-vol1	415	61.1	havice	escutia <<havice>>	avice|hatice|havie
production-1998-vol1	415	75.5	havice	senator sher and assembly member <<havice>> coauthors assembly members	avice|hatice|havie
production-1998-vol1	416	47.2	havice	ducheny gallegos <<havice>> keeley granlund	avice|hatice|havie
production-1998-vol1	417	60.5	havice	kopp coauthors assembly members cardenas <<havice>> honda and prenter	avice|hatice|havie
production-1998-vol1	417	75.0	havice	<<havice>> and wayne watson	avice|hatice|havie
production-1998-vol1	418	43.7	havice	leach cunneen and runner coauthor davis granlund <<havice>> honda keeley	avice|hatice|havie
production-1998-vol1	418	59.0	havice	<<havice>> principal coauthor senator peace burton and assembly	avice|hatice|havie
production-1998-vol1	418	59.9	olberg	coauthor senator peace burton and assembly member <<olberg>>	alberg|colberg|dolberg|golberg|holberg|kolberg
production-1998-vol1	418	61.0	havice	<<havice>> baca hertzberg machado principal coauthor assembly member	avice|hatice|havie
production-1998-vol1	418	74.7	olberg	pacheco shelley and villaraigosa keeley leach margett <<olberg>> ortiz	alberg|colberg|dolberg|golberg|holberg|kolberg
production-1998-vol1	418	79.0	alguist	<<alguist>> granlund murray napolitano	algist|alquist
production-1998-vol1	419	36.5	olberg	vasconcellos and watson coauthors keeley <<olberg>> oller wayne and woods	alberg|colberg|dolberg|golberg|holberg|kolberg
production-1998-vol1	419	56.3	havice	assembly members bowen <<havice>> retirement and social security honda	avice|hatice|havie
production-1998-vol1	420	8.3	havice	figueroa frusetta goldsmith <<havice>> senator leslie	avice|hatice|havie
production-1998-vol1	420	12.6	havice	member honda principal coauthors escutia and <<havice>> coauthor assembly	avice|hatice|havie
production-1998-vol1	420	44.1	havice	granlund <<havice>> honda house knox mcpherson coauthors senators calderon	avice|hatice|havie
production-1998-vol1	420	46.1	olberg	napolitano <<olberg>> oller ortiz pacheco assembly members figueroa keeley	alberg|colberg|dolberg|golberg|holberg|kolberg
production-1998-vol1	422	9.5	havice	members aroner baldwin ducheny goldsmith <<havice>> hertzberg honda	avice|hatice|havie
production-1998-vol1	422	10.1	havice	escutia <<havice>> honda lempert and house kaloogian keeley knox	avice|hatice|havie
production-1998-vol1	422	14.7	olberg	davis figueroa firestone keeley kuehl murray napolitano <<olberg>> oller ortiz	alberg|colberg|dolberg|golberg|holberg|kolberg
production-1998-vol1	422	19.3	havice	gallegos goldsmith granlund <<havice>> washington wildman woods and	avice|hatice|havie
production-1998-vol1	422	28.6	havice	ajr knox principal coauthors assembly granlund <<havice>> hertzberg honda	avice|hatice|havie
production-1998-vol1	422	33.8	olberg	bowler cardenas davis escutia morrow murray napolitano <<olberg>>	alberg|colberg|dolberg|golberg|holberg|kolberg
production-1998-vol1	422	34.2	havice	figueroa gallegos <<havice>> hertzberg oller ortiz papan perata poochigian	avice|hatice|havie
production-1998-vol1	422	38.0	olberg	<<olberg>> papan perata poochigian washington wayne and woods	alberg|colberg|dolberg|golberg|holberg|kolberg
production-1998-vol1	422	53.1	havice	granlund <<havice>> hertzberg house ashburn baca baldwin battin baugh	avice|hatice|havie
production-1998-vol1	422	58.1	olberg	napolitano <<olberg>> oller ortiz pacheco havice hertzberg honda house	alberg|colberg|dolberg|golberg|holberg|kolberg
production-1998-vol1	422	58.5	havice	napolitano olberg oller ortiz pacheco <<havice>> hertzberg honda house keeley	avice|hatice|havie
production-1998-vol1	422	62.6	olberg	torlakson villaraigosa vincent morrow murray napolitano <<olberg>>	alberg|colberg|dolberg|golberg|holberg|kolberg
production-1998-vol1	423	5.7	havice	ashburn baca bowen brown campbell frusetta granlund <<havice>> hertzberg	avice|hatice|havie
production-1998-vol1	423	9.0	havice	<<havice>> hertzberg honda house morrow olberg ortiz papan	avice|hatice|havie
production-1998-vol1	423	9.5	olberg	havice hertzberg honda house morrow <<olberg>> ortiz papan perata	alberg|colberg|dolberg|golberg|holberg|kolberg
production-1998-vol1	423	14.1	olberg	napolitano <<olberg>> oller ortiz pacheco and wright	alberg|colberg|dolberg|golberg|holberg|kolberg
production-1998-vol1	423	20.5	havice	woods and wright frusetta gallegos <<havice>> hertzberg	avice|hatice|havie
production-1998-vol1	423	32.1	havice	granlund <<havice>> hertzberg honda leslie lewis mountjoy o connell	avice|hatice|havie
production-1998-vol1	423	40.5	havice	coauthors senators alpert costa figueroa <<havice>> hertzberg honda	avice|hatice|havie
production-1998-vol1	423	53.1	havice	escutia <<havice>> lempert machado members vincent murray aroner and	avice|hatice|havie
production-1998-vol1	423	64.2	olberg	morrow napolitano <<olberg>> oller papan firestone floyd frusetta goldsmith	alberg|colberg|dolberg|golberg|holberg|kolberg
production-1998-vol1	423	65.5	havice	poochigian prenter pringle runner granlund <<havice>> house kaloogian	avice|hatice|havie
production-1998-vol1	423	68.6	olberg	torlakson villaraigosa vincent migden miller morrissey <<olberg>> oller	alberg|colberg|dolberg|golberg|holberg|kolberg
production-1998-vol1	423	77.5	olberg	baldwin bauer bowler bustamante acr <<olberg>>	alberg|colberg|dolberg|golberg|holberg|kolberg
production-1998-vol1	424	14.1	havice	granlund <<havice>> hertzberg honda figueroa gallegos havice hertzberg	avice|hatice|havie
production-1998-vol1	424	14.6	havice	granlund havice hertzberg honda figueroa gallegos <<havice>> hertzberg	avice|hatice|havie
production-1998-vol1	424	19.2	olberg	murray napolitano <<olberg>> oller ortiz vincent washington wayne wildman	alberg|colberg|dolberg|golberg|holberg|kolberg
production-1998-vol1	424	38.6	olberg	ashburn baldwin battin baugh murray napolitano <<olberg>> oller ortiz	alberg|colberg|dolberg|golberg|holberg|kolberg
production-1998-vol1	424	42.2	havice	gallegos granlund <<havice>> hertzberg torlakson villaraigosa vincent	avice|hatice|havie
production-1998-vol1	424	47.0	olberg	<<olberg>> oller perata poochigian cardenas cedillo escutia figueroa	alberg|colberg|dolberg|golberg|holberg|kolberg
production-1998-vol1	424	48.5	havice	prenter pringle scott shelley gallegos <<havice>> knox kuehl margett	avice|hatice|havie
production-1998-vol1	424	60.3	havice	gallegos goldsmith granlund <<havice>> perata poochigian prenter pringle	avice|hatice|havie
production-1998-vol1	424	66.0	olberg	<<olberg>> oller ortiz pacheco papan karnette kelley lee	alberg|colberg|dolberg|golberg|holberg|kolberg
production-1998-vol1	424	73.5	havice	scr hughes escutia goldsmith granlund <<havice>>	avice|hatice|havie
production-1998-vol1	424	76.7	olberg	peace rainey rosenthal sher and migden napolitano <<olberg>> ortiz papan	alberg|colberg|dolberg|golberg|holberg|kolberg
production-1998-vol1	425	14.6	havice	schiff sher thompson vasconcellos gallegos granlund <<havice>> honda	avice|hatice|havie
production-1998-vol1	425	18.5	olberg	acr alby morrissey murray napolitano <<olberg>>	alberg|colberg|dolberg|golberg|holberg|kolberg
production-1998-vol1	425	27.1	havice	granlund <<havice>> hertzberg honda ortiz and villaraigosa coauthors	avice|hatice|havie
production-1998-vol1	425	31.1	olberg	napolitano <<olberg>> ortiz pacheco ackerman aguiar alby alquist aroner	alberg|colberg|dolberg|golberg|holberg|kolberg
production-1998-vol1	425	37.6	havice	scr johannessen coauthors assembly gallegos granlund <<havice>> hertzberg	avice|hatice|havie
production-1998-vol1	425	42.6	olberg	cedillo cunneen davis ducheny murray napolitano <<olberg>> oller ortiz	alberg|colberg|dolberg|golberg|holberg|kolberg
production-1998-vol1	425	44.3	havice	gallegos goldsmith granlund <<havice>> prenter pringle richter runner scott	avice|hatice|havie
production-1998-vol1	425	50.0	olberg	<<olberg>> oller ortiz pacheco papan aca pringle	alberg|colberg|dolberg|golberg|holberg|kolberg
production-1998-vol1	425	57.3	havice	acr wildman and <<havice>> coauthors assembly gallegos granlund havice hertzberg	avice|hatice|havie
production-1998-vol1	425	57.8	havice	wildman and havice coauthors assembly gallegos granlund <<havice>> hertzberg	avice|hatice|havie
production-1998-vol1	425	62.5	olberg	cardoza cedillo cunneen davis napolitano <<olberg>> oller pacheco	alberg|colberg|dolberg|golberg|holberg|kolberg
production-1998-vol1	425	70.0	olberg	<<olberg>> oller ortiz pacheco papan davis havice machado	alberg|colberg|dolberg|golberg|holberg|kolberg
production-1998-vol1	425	70.6	havice	olberg oller ortiz pacheco papan davis <<havice>> machado wayne and	avice|hatice|havie
production-1998-vol1	426	11.3	havice	gallegos goldsmith granlund <<havice>> rainey rosenthal schiff sher solis	avice|hatice|havie
production-1998-vol1	426	15.3	olberg	miller murray napolitano <<olberg>> vincent	alberg|colberg|dolberg|golberg|holberg|kolberg
production-1998-vol1	426	28.2	havice	goldsmith granlund <<havice>> hertzberg cunneen davis ducheny figueroa	avice|hatice|havie
production-1998-vol1	426	29.8	havice	house kaloogian keeley knox firestone frusetta goldsmith <<havice>>	avice|hatice|havie
production-1998-vol1	426	33.2	olberg	murray napolitano <<olberg>> oller ortiz migden miller morrissey murray	alberg|colberg|dolberg|golberg|holberg|kolberg
production-1998-vol1	426	34.4	olberg	pacheco papan perata poochigian <<olberg>> oller ortiz papan perata	alberg|colberg|dolberg|golberg|holberg|kolberg
production-1998-vol1	426	45.3	havice	gallegos goldsmith granlund <<havice>> cunneen granlund kuehl leach	avice|hatice|havie
production-1998-vol1	426	47.4	olberg	kuehl leach leonard machado <<olberg>> oller papan perata poochigian	alberg|colberg|dolberg|golberg|holberg|kolberg
production-1998-vol1	426	61.2	havice	gallegos granlund <<havice>> hertzberg cardoza davis ducheny figueroa	avice|hatice|havie
production-1998-vol1	426	62.7	havice	honda house kaloogian keeley knox frusetta granlund <<havice>> house	avice|hatice|havie
production-1998-vol1	426	66.2	olberg	murray napolitano <<olberg>> oller morrissey murray napolitano olberg	alberg|colberg|dolberg|golberg|holberg|kolberg
production-1998-vol1	426	66.7	olberg	murray napolitano olberg oller morrissey murray napolitano <<olberg>>	alberg|colberg|dolberg|golberg|holberg|kolberg
production-1998-vol1	427	4.0	havice	<<havice>> honda knox kuehl lempert mcpherson monteith o	avice|hatice|havie
production-1998-vol1	427	12.5	havice	acr wildman gallegos goldsmith granlund <<havice>>	avice|hatice|havie
production-1998-vol1	427	16.2	olberg	and torlakson <<olberg>> oller pacheco poochigian	alberg|colberg|dolberg|golberg|holberg|kolberg
production-1998-vol1	427	18.4	havice	aguiar alquist baldwin bowen <<havice>> strom martin takasugi thompson	avice|hatice|havie
production-1998-vol1	427	23.5	havice	coauthors senators johnston and leslie <<havice>> martinez napolitano ortiz and	avice|hatice|havie
production-1998-vol1	427	43.7	havice	scr hughes principal coauthor assembly escutia floyd <<havice>> margett murray	avice|hatice|havie
production-1998-vol1	427	46.3	havice	cardenas cardoza cedillo <<havice>> knox campbell cardoza cedillo cunneen	avice|hatice|havie
production-1998-vol1	427	52.4	olberg	morrissey and morrow morrow <<olberg>> oller papan perata	alberg|colberg|dolberg|golberg|holberg|kolberg
production-1998-vol1	427	62.2	havice	frusetta granlund <<havice>> hertzberg mountjoy o connell peace polanco	avice|hatice|havie
production-1998-vol1	427	66.0	olberg	<<olberg>> ortiz poochigian prenter sjr karnette	alberg|colberg|dolberg|golberg|holberg|kolberg
production-1998-vol1	427	74.5	havice	and polanco principal coauthors granlund <<havice>> hertzberg honda	avice|hatice|havie
production-1998-vol1	428	4.1	olberg	napolitano <<olberg>> oller ortiz pacheco brown and torlakson	alberg|colberg|dolberg|golberg|holberg|kolberg
production-1998-vol1	428	10.2	havice	and woods <<havice>> honda kuehl leach lempert	avice|hatice|havie
production-1998-vol1	428	26.5	havice	sjr thompson gallegos goldsmith granlund <<havice>>	avice|hatice|havie
production-1998-vol1	428	30.7	olberg	senators costa and solis morrow murray napolitano <<olberg>>	alberg|colberg|dolberg|golberg|holberg|kolberg
production-1998-vol1	428	36.0	havice	<<havice>> hertzberg honda knox kuehl senators alpert costa	avice|hatice|havie
production-1998-vol1	428	62.3	havice	frusetta goldsmith granlund <<havice>> sjr thompson	avice|hatice|havie
production-1998-vol1	428	67.2	olberg	murray napolitano <<olberg>> oller ortiz acr strom martin coauthor senator	alberg|colberg|dolberg|golberg|holberg|kolberg
production-1998-vol1	428	73.6	havice	and wright coauthor senator gallegos goldsmith <<havice>> hertzberg	avice|hatice|havie
production-1998-vol1	429	19.2	havice	monteith granlund <<havice>> hertzberg house	avice|hatice|havie
production-1998-vol1	429	24.6	olberg	ajr ortiz coauthors assembly members napolitano <<olberg>> oller poochigian	alberg|colberg|dolberg|golberg|holberg|kolberg
production-1998-vol1	429	28.5	havice	escutia figueroa frusetta honda acr <<havice>>	avice|hatice|havie
production-1998-vol1	429	47.7	olberg	baldwin campbell cunneen house mcclintock miller morrissey <<olberg>>	alberg|colberg|dolberg|golberg|holberg|kolberg
production-1998-vol1	429	55.4	olberg	baca battin granlund leonard <<olberg>> ajr baca	alberg|colberg|dolberg|golberg|holberg|kolberg
production-1998-vol1	476	23.5	lambra	trade or business within a <<lambra>>	ambra|cambra|labra|lamba|lambda|lambro
production-1998-vol1	476	27.8	lambra	a trade or business is designated a <<lambra>> shall be a net	ambra|cambra|labra|lamba|lambda|lambro
production-1998-vol1	476	32.1	lambra	a <<lambra>> means a local agency military base recovery	ambra|cambra|labra|lamba|lambda|lambro
production-1998-vol1	476	36.3	lambra	business within a <<lambra>> and for the first two taxable years	ambra|cambra|labra|lamba|lambda|lambro
production-1998-vol1	476	46.9	lambra	doing business in this state with their <<lambra>>	ambra|cambra|labra|lamba|lambda|lambro
production-1998-vol1	477	19.9	lambra	the taxpayer s business activities within a <<lambra>>	ambra|cambra|labra|lamba|lambda|lambro
production-1998-vol1	477	23.7	lambra	i loss shall be apportioned to a <<lambra>> by multiplying total	ambra|cambra|labra|lamba|lambda|lambro
production-1998-vol1	477	29.10	lambra	taxpayer s business income attributable to a <<lambra>>	ambra|cambra|labra|lamba|lambda|lambro
production-1998-vol1	477	32.8	lambra	business income shall be apportioned to a <<lambra>> by	ambra|cambra|labra|lamba|lambda|lambro
production-1998-vol1	477	39.0	lambra	<<lambra>> shall be deemed to remain in existence	ambra|cambra|labra|lamba|lambda|lambro
production-1998-vol1	477	41.1	lambra	e <<lambra>> expiration date means the date the lambra	ambra|cambra|labra|lamba|lambda|lambro
production-1998-vol1	503	47.0	inonverative	<<inonverative>>	inoperative
production-1998-vol1	505	40.5	lambra	trade or business within a <<lambra>>	ambra|cambra|labra|lamba|lambda|lambro
production-1998-vol1	505	45.8	lambra	a trade or business is designated a <<lambra>> shall be a net	ambra|cambra|labra|lamba|lambda|lambro
production-1998-vol1	506	9.1	lambra	a <<lambra>> means a local agency military base recovery	ambra|cambra|labra|lamba|lambda|lambro
production-1998-vol1	506	13.3	lambra	business within a <<lambra>> and for the first two income years	ambra|cambra|labra|lamba|lambda|lambro
production-1998-vol1	506	23.9	lambra	doing business in this state with their <<lambra>>	ambra|cambra|labra|lamba|lambda|lambro
production-1998-vol1	506	44.9	lambra	the taxpayer s business activities within a <<lambra>>	ambra|cambra|labra|lamba|lambda|lambro
production-1998-vol1	507	0.6	lambra	loss shall be apportioned to a <<lambra>> by multiplying the loss	ambra|cambra|labra|lamba|lambda|lambro
production-1998-vol1	507	6.10	lambra	taxpayer s business income attributable to a <<lambra>>	ambra|cambra|labra|lamba|lambda|lambro
production-1998-vol1	507	9.8	lambra	business income shall be apportioned to a <<lambra>> by	ambra|cambra|labra|lamba|lambda|lambro
production-1998-vol1	507	16.0	lambra	<<lambra>> shall be deemed to remain in existence	ambra|cambra|labra|lamba|lambda|lambro
production-1998-vol1	507	18.1	lambra	e <<lambra>> expiration date means the date the lambra	ambra|cambra|labra|lamba|lambda|lambro
production-1998-vol1	647	0.7	intercommunications	persons of normal hearing by way of <<intercommunications>> devices	intercommunication
production-1998-vol1	670	28.3	hicap	and advocacy program <<hicap>> from accessing monitoring or	hcap|hiap|hicp|icap
production-1998-vol1	670	29.10	hicap	and records developed by or for the <<hicap>>	hcap|hiap|hicp|icap
production-1998-vol1	670	30.10	hicap	project all case records and files of <<hicap>> clients	hcap|hiap|hicp|icap
production-1998-vol1	670	31.7	hicap	are and shall remain the property of <<hicap>> subject to case file and	hcap|hiap|hicp|icap
production-1998-vol1	670	33.9	hicap	aging for the purposes of this section <<hicap>>	hcap|hiap|hicp|icap
production-1998-vol1	681	13.0	lambra	<<lambra>> means a local agency military base recovery	ambra|cambra|labra|lamba|lambda|lambro
production-1998-vol1	681	17.2	lambra	within a <<lambra>> and for the first two taxable years	ambra|cambra|labra|lamba|lambda|lambro
production-1998-vol1	681	27.9	lambra	doing business in this state with their <<lambra>>	ambra|cambra|labra|lamba|lambda|lambro
production-1998-vol1	682	1.5	lambra	following for exclusive use ina <<lambra>>	ambra|cambra|labra|lamba|lambda|lambro
production-1998-vol1	682	29.4	lambra	income attributed to a <<lambra>> determined as if that attributable	ambra|cambra|labra|lamba|lambda|lambro
production-1998-vol1	682	36.7	lambra	a income shall be apportioned to a <<lambra>> by multiplying	ambra|cambra|labra|lamba|lambda|lambro
production-1998-vol1	683	22.0	lambra	<<lambra>> the credit shall be equal to the	ambra|cambra|labra|lamba|lambda|lambro
production-1998-vol1	684	2.0	lambra	<<lambra>> means a local agency military base recovery	ambra|cambra|labra|lamba|lambda|lambro
production-1998-vol1	684	9.7	lambra	taxpayer s trade or business located ina <<lambra>>	ambra|cambra|labra|lamba|lambda|lambro
production-1998-vol1	684	13.2	lambra	as a <<lambra>> in which the individual s services were	ambra|cambra|labra|lamba|lambda|lambro
production-1998-vol1	684	28.4	lambra	or business within a <<lambra>> and for the first two taxable years	ambra|cambra|labra|lamba|lambda|lambro
production-1998-vol1	684	38.9	lambra	doing business in this state with their <<lambra>>	ambra|cambra|labra|lamba|lambda|lambro
production-1998-vol1	685	17.7	lambra	taxpayer s trade or business located ina <<lambra>>	ambra|cambra|labra|lamba|lambda|lambro
production-1998-vol1	685	19.6	lambra	taxpayer during the taxable year ina <<lambra>>	ambra|cambra|labra|lamba|lambda|lambro
production-1998-vol1	685	21.7	lambra	in which services were performed as a <<lambra>>	ambra|cambra|labra|lamba|lambda|lambro
production-1998-vol1	687	9.4	lambra	income attributed to a <<lambra>> determined as if that attributed	ambra|cambra|labra|lamba|lambda|lambro
production-1998-vol1	687	16.7	lambra	a income shall be apportioned to a <<lambra>> by multiplying	ambra|cambra|labra|lamba|lambda|lambro
production-1998-vol1	689	22.11	splitups	of the effect of this section through <<splitups>>	splits
production-1998-vol1	696	36.7	nejedly	carried out pursuant to the z berg <<nejedly>> forest practice act of	needly|needy
production-1998-vol1	700	9.4	lambra	business conducted within a <<lambra>>	ambra|cambra|labra|lamba|lambda|lambro
production-1998-vol1	700	41.0	lambra	<<lambra>> means a local agency military base recovery	ambra|cambra|labra|lamba|lambda|lambro
production-1998-vol1	700	45.2	lambra	within a <<lambra>> and for the first two taxable years	ambra|cambra|labra|lamba|lambda|lambro
production-1998-vol1	701	7.9	lambra	doing business in this state with their <<lambra>>	ambra|cambra|labra|lamba|lambda|lambro
production-1998-vol1	701	28.6	lambra	year of the designation of a <<lambra>> and each taxable year	ambra|cambra|labra|lamba|lambda|lambro
production-1998-vol1	701	36.9	lambra	a trade or business conducted within a <<lambra>>	ambra|cambra|labra|lamba|lambda|lambro
production-1998-vol1	701	39.2	lambra	within a <<lambra>> at any time before the close of	ambra|cambra|labra|lamba|lambda|lambro
production-1998-vol1	706	26.2	splitups	section through <<splitups>> shell corporations partnerships tiered	splits
production-1998-vol1	710	16.7	nejedly	carried out pursuant to the z berg <<nejedly>> forest practice act of	needly|needy
production-1998-vol1	787	14.6	nonfinal	payment adjustment years shall be deemed <<nonfinal>> payments for	nominal
production-1998-vol1	787	32.6	nonfinal	payment adjustment year shall be deemed <<nonfinal>>	nominal
production-1998-vol1	788	4.6	nonfinal	payment adjustment year shall be deemed <<nonfinal>>	nominal
production-1998-vol1	788	25.1	nonfinal	deemed <<nonfinal>> payments for purposes of this section and	nominal
production-1998-vol1	788	44.6	nonfinal	payment adjustment year shall be deemed <<nonfinal>> payments for	nominal
production-1998-vol1	808	47.0	eroun	<<eroun>> under clause iii have been fully exhausted	aroun|broun|ergun|eron|groun|roun
production-1998-vol1	938	0.0	stireme	<<stireme>> fraction	spireme|supreme
production-1998-vol1	938	2.3	nenees	sug veneers sie <<nenees>> sirens os	needs|nenets
production-1998-vol1	991	8.0	sictta	<<sictta>> eee eee tte e ene eeee	sitta
production-1998-vol1	1012	47.0	immoralitv	<<immoralitv>>	immorality
production-1998-vol1	1037	0.0	stireme	<<stireme>> fraction	spireme|supreme
production-1998-vol1	1048	37.0	nonhearing	<<nonhearing>> conduct of an administrative law judge or	nonbearing|nonheading
production-1998-vol1	1115	0.2	mdividual	to the <<mdividual>> policy or contractholder at least days prior	dividual
production-1998-vol1	1145	37.0	bacterioloov	<<bacterioloov>>	bacteriology
production-1998-vol1	1298	33.0	sictta	<<sictta>> eee ttt eee eee	sitta
production-1998-vol1	1300	19.0	sictta	<<sictta>> cee ttt enn eee	sitta
production-1998-vol1	1307	14.0	sictta	<<sictta>> cece tte net eee ees	sitta
production-1998-vol1	1310	27.0	veemtura	<<veemtura>> eet ences	ventura
production-1998-vol1	1329	47.3	avcine	california department of <<avcine>> at least one member shall be a	alcine|avine
production-1998-vol1	1366	10.0	dayofo	<<dayofo>> do	layoff
production-1998-vol1	1389	47.0	undersoine	<<undersoine>> a course of treatment from a terminated	undershine
production-1998-vol1	1408	41.2	cilets	order into <<cilets>> directly	civets|filets|gilets
production-1998-vol1	1459	35.0	zdto	<<zdto>> eee eee eee eee eee eee	dto|zato|zeto|zito
production-1998-vol1	1460	27.2	submeters	registration of <<submeters>> that may be charged by any authority	submeter
production-1998-vol1	1497	14.4	romoland	route from route near <<romoland>> to route near perris	dromoland|momoland
production-1998-vol1	1498	43.0	careoivers	<<careoivers>>	caregivers
production-1998-vol1	1511	41.0	jbsis	<<jbsis>> jis operational statewide the clerk of the	basis|jasis
production-1998-vol1	1587	18.0	cobey	<<cobey>> work furlough law section is authorized for	cobby|cobe|coben|cober|cobley|coby
production-1998-vol1	1588	46.6	nonsecure	work furlough facility or any other <<nonsecure>> facility used primarily	insecure
production-1998-vol1	1589	15.0	cobey	<<cobey>> work furlough law section authorized for temporary	cobby|cobe|coben|cober|cobley|coby
production-1998-vol1	1640	38.0	naiio	<<naiio>> means the nonadmitted alien insurer information	nacio|naio|nairo|naito|natio|navio
production-1998-vol1	1651	43.0	naiio	<<naiio>> means the nonadmitted alien insurer information	nacio|naio|nairo|naito|natio|navio
production-1998-vol1	1716	19.5	paladium	chloride sodium metal lead acetate <<paladium>> black red	caladium|palatium|palladium
production-1998-vol1	1724	24.5	thiosulfite	sodium bisulfite sodium metabisulfite sodium <<thiosulfite>> ferrous	thiosulfate
production-1998-vol1	1726	42.8	microetch	objects cleaners and conditioners do not include <<microetch>>	microtech
production-1998-vol1	1727	41.0	demulsification	<<demulsification>> as allowed by this section	emulsification
production-1998-vol1	1818	28.2	repackagers	retailers hospitals <<repackagers>> providers or governmental entities	repackages
production-1998-vol1	1821	23.7	nonbid	necessary therefore contracts entered into on a <<nonbid>> basis shall	forbid|nonaid
production-1998-vol1	1966	38.1	miultidisciplinary	including <<miultidisciplinary>> assessments provided in counties	multidisciplinary
production-1993-vol1	11	21.0	existat	<<existat>> the time of such modification	existant
production-1993-vol1	94	35.1	ifstate	sec <<ifstate>> boundaries change the legislature shall determine	instate
production-1993-vol1	104	26.1	coowner	any <<coowner>> s interest	cooner|crowner
production-1993-vol1	107	42.0	provriations	<<provriations>> subject to limitation in the vear of	propriation
production-1993-vol1	149	6.5	eeccee	general obligation bond proceeds fund <<eeccee>> rete ee eeee eens xvi	decree
